frame_id,rack_id,track_id,class_id,class_name,confidence,xmin,ymin,xmax,ymax,cx,cy
frame_5,Rack_2,2,2,anw_med,0.9750392436981201,457,224,507,401,482,312
frame_5,Rack_2,50,15,pepsi_med,0.8587217330932617,416,233,456,398,436,315
frame_5,Rack_2,7,15,pepsi_med,0.9503185153007507,370,234,415,395,392,314
frame_5,Rack_2,10,15,pepsi_med,0.9613509178161621,321,232,367,396,344,314
frame_5,Rack_2,5,15,pepsi_med,0.9712632298469543,279,234,319,395,299,314
frame_5,Rack_2,8,15,pepsi_med,0.9562463760375977,230,236,278,396,254,316
frame_5,Rack_2,17,15,pepsi_med,0.9428633451461792,188,235,228,395,208,315
frame_5,Rack_2,4,13,kick_med,0.9737672805786133,139,232,186,397,162,314
frame_5,Rack_2,44,13,kick_med,0.8482325077056885,97,231,138,397,117,314
frame_5,Rack_2,22,13,kick_med,0.9299594163894653,48,232,97,396,72,314
frame_5,Rack_2,26,13,kick_med,0.9420177936553955,5,234,47,395,26,314
frame_6,Rack_2,15,3,coke_med,0.9717636704444885,1130,222,1193,400,1161,311
frame_6,Rack_2,39,3,coke_med,0.8691256642341614,1065,223,1129,401,1097,312
frame_6,Rack_2,13,3,coke_med,0.9587398171424866,1017,224,1063,400,1040,312
frame_6,Rack_2,40,3,coke_med,0.9211502075195312,963,222,1016,401,989,311
frame_6,Rack_2,1,3,coke_med,0.9708755016326904,912,222,962,400,937,311
frame_6,Rack_2,57,6,coke_v_med,0.8731076717376709,859,226,910,401,884,313
frame_6,Rack_2,19,6,coke_v_med,0.9542446136474609,806,225,857,401,831,313
frame_6,Rack_2,29,6,coke_v_med,0.9313581585884094,754,224,804,401,779,312
frame_6,Rack_2,33,2,anw_med,0.9361729025840759,704,224,752,404,728,314
frame_6,Rack_2,11,2,anw_med,0.9565172791481018,654,222,702,402,678,312
frame_6,Rack_2,20,2,anw_med,0.9472154378890991,605,224,653,402,629,313
frame_6,Rack_2,3,2,anw_med,0.9668046236038208,557,226,605,401,581,313
frame_6,Rack_2,9,2,anw_med,0.9603406190872192,508,225,557,401,532,313
frame_6,Rack_2,2,2,anw_med,0.9757159948348999,457,224,508,401,482,312
frame_6,Rack_2,50,15,pepsi_med,0.855644941329956,416,233,456,398,436,315
frame_6,Rack_2,7,15,pepsi_med,0.9534037709236145,370,234,415,396,392,315
frame_6,Rack_2,10,15,pepsi_med,0.9602923393249512,321,232,367,396,344,314
frame_6,Rack_2,5,15,pepsi_med,0.9726951122283936,279,234,319,395,299,314
frame_6,Rack_2,8,15,pepsi_med,0.9493970274925232,230,236,278,396,254,316
frame_6,Rack_2,17,15,pepsi_med,0.9515987038612366,188,235,228,395,208,315
frame_6,Rack_2,4,13,kick_med,0.9741488099098206,139,232,186,397,162,314
frame_6,Rack_2,44,13,kick_med,0.8434552550315857,98,231,138,397,118,314
frame_6,Rack_2,22,13,kick_med,0.9311866760253906,48,233,97,396,72,314
frame_6,Rack_2,26,13,kick_med,0.9439763426780701,5,234,47,395,26,314
frame_7,Rack_2,15,3,coke_med,0.9632455706596375,1130,222,1194,400,1162,311
frame_7,Rack_2,39,3,coke_med,0.8669586777687073,1065,223,1129,401,1097,312
frame_7,Rack_2,13,3,coke_med,0.9614949822425842,1017,224,1063,400,1040,312
frame_7,Rack_2,40,3,coke_med,0.9175654053688049,963,222,1016,401,989,311
frame_7,Rack_2,1,3,coke_med,0.9681440591812134,913,222,962,400,937,311
frame_7,Rack_2,57,6,coke_v_med,0.879761815071106,860,225,911,401,885,313
frame_7,Rack_2,19,6,coke_v_med,0.9522345066070557,806,225,857,401,831,313
frame_7,Rack_2,29,6,coke_v_med,0.9336662292480469,754,224,804,401,779,312
frame_7,Rack_2,33,2,anw_med,0.9352108836174011,704,224,752,404,728,314
frame_7,Rack_2,11,2,anw_med,0.9584228992462158,654,223,702,402,678,312
frame_7,Rack_2,20,2,anw_med,0.9492138624191284,605,224,653,402,629,313
frame_7,Rack_2,3,2,anw_med,0.9686846137046814,557,226,605,401,581,313
frame_7,Rack_2,9,2,anw_med,0.9617973566055298,508,225,557,401,532,313
frame_7,Rack_2,2,2,anw_med,0.975123941898346,457,224,508,401,482,312
frame_7,Rack_2,50,15,pepsi_med,0.8546156287193298,416,233,456,398,436,315
frame_7,Rack_2,7,15,pepsi_med,0.9530114531517029,370,234,415,396,392,315
frame_7,Rack_2,10,15,pepsi_med,0.9582674503326416,321,232,367,396,344,314
frame_7,Rack_2,5,15,pepsi_med,0.9722456336021423,279,234,319,395,299,314
frame_7,Rack_2,8,15,pepsi_med,0.9523944854736328,230,236,278,396,254,316
frame_7,Rack_2,17,15,pepsi_med,0.9495368003845215,188,236,228,395,208,315
frame_7,Rack_2,4,13,kick_med,0.9726251363754272,139,232,186,397,162,314
frame_7,Rack_2,44,13,kick_med,0.8440464735031128,98,231,138,397,118,314
frame_7,Rack_2,22,13,kick_med,0.9302561283111572,49,233,97,396,73,314
frame_7,Rack_2,26,13,kick_med,0.9399851560592651,5,234,47,395,26,314
frame_8,Rack_2,15,3,coke_med,0.9684914350509644,1130,221,1194,400,1162,310
frame_8,Rack_2,39,3,coke_med,0.8726535439491272,1065,222,1129,402,1097,312
frame_8,Rack_2,13,3,coke_med,0.9596940279006958,1017,224,1063,400,1040,312
frame_8,Rack_2,40,3,coke_med,0.9212307929992676,963,222,1016,401,989,311
frame_8,Rack_2,1,3,coke_med,0.97132807970047,913,222,962,401,937,311
frame_8,Rack_2,57,6,coke_v_med,0.884071409702301,859,225,911,401,885,313
frame_8,Rack_2,19,6,coke_v_med,0.9540072679519653,806,225,857,401,831,313
frame_8,Rack_2,29,6,coke_v_med,0.9328522682189941,754,224,804,401,779,312
frame_8,Rack_2,33,2,anw_med,0.9350779056549072,704,224,752,404,728,314
frame_8,Rack_2,11,2,anw_med,0.9582250714302063,654,223,702,402,678,312
frame_8,Rack_2,20,2,anw_med,0.9469396471977234,605,224,653,402,629,313
frame_8,Rack_2,3,2,anw_med,0.9698984622955322,557,226,605,401,581,313
frame_8,Rack_2,9,2,anw_med,0.9612372517585754,508,225,557,401,532,313
frame_8,Rack_2,2,2,anw_med,0.9748080968856812,457,224,508,401,482,312
frame_8,Rack_2,50,15,pepsi_med,0.8603347539901733,416,233,456,398,436,315
frame_8,Rack_2,7,15,pepsi_med,0.9486740827560425,370,234,415,396,392,315
frame_8,Rack_2,10,15,pepsi_med,0.9580267667770386,321,232,367,396,344,314
frame_8,Rack_2,5,15,pepsi_med,0.9729166626930237,280,235,319,395,299,315
frame_8,Rack_2,8,15,pepsi_med,0.9528903365135193,230,236,278,396,254,316
frame_8,Rack_2,17,15,pepsi_med,0.9484969973564148,188,236,228,395,208,315
