frame_id,rack_id,track_id,class_id,class_name,confidence,xmin,ymin,xmax,ymax,cx,cy
frame_0,Rack_3,12,9,empty,0.956045925617218,949,441,1200,705,1074,573
frame_0,Rack_3,27,7,coke_z_big,0.9342501759529114,880,443,952,676,916,559
frame_0,Rack_3,6,7,coke_z_big,0.9649608135223389,807,439,879,676,843,557
frame_0,Rack_3,24,5,coke_v_big,0.9383933544158936,736,438,805,696,770,567
frame_0,Rack_3,31,5,coke_v_big,0.9274605512619019,663,439,735,704,699,571
frame_0,Rack_3,21,5,coke_v_big,0.9433996677398682,596,438,662,664,629,551
frame_0,Rack_3,30,5,coke_v_big,0.9293316006660461,528,438,594,662,561,550
frame_0,Rack_3,16,5,coke_v_big,0.9488623142242432,456,439,526,692,491,565
frame_0,Rack_3,43,14,pepsi_big,0.8804445266723633,391,434,454,691,422,562
frame_0,Rack_3,48,14,pepsi_big,0.8675757646560669,328,429,390,684,359,556
frame_0,Rack_3,54,14,pepsi_big,0.8398421406745911,264,428,326,681,295,554
frame_0,Rack_3,45,10,fanta_grape_big,0.8768582344055176,190,427,261,682,225,554
frame_0,Rack_3,60,10,fanta_grape_big,0.6124715209007263,140,426,188,663,164,544
frame_0,Rack_3,25,12,fanta_straw_big,0.9366752505302429,9,426,88,645,48,535
frame_1,Rack_3,12,9,empty,0.9576711058616638,949,440,1200,705,1074,572
frame_1,Rack_3,27,7,coke_z_big,0.936025083065033,880,443,952,675,916,559
frame_1,Rack_3,6,7,coke_z_big,0.9662431478500366,807,438,879,676,843,557
frame_1,Rack_3,24,5,coke_v_big,0.9361501336097717,736,438,805,697,770,567
frame_1,Rack_3,31,5,coke_v_big,0.9224768877029419,663,439,735,704,699,571
frame_1,Rack_3,21,5,coke_v_big,0.9421120285987854,596,438,663,665,629,551
frame_1,Rack_3,30,5,coke_v_big,0.9289881587028503,528,438,594,663,561,550
frame_1,Rack_3,16,5,coke_v_big,0.9491363763809204,456,439,526,692,491,565
frame_1,Rack_3,43,14,pepsi_big,0.8964340090751648,391,434,454,691,422,562
frame_1,Rack_3,48,14,pepsi_big,0.8663831949234009,327,429,390,684,358,556
frame_1,Rack_3,54,14,pepsi_big,0.8459609746932983,264,428,326,681,295,554
frame_1,Rack_3,45,10,fanta_grape_big,0.850288450717926,189,427,261,682,225,554
frame_1,Rack_3,60,10,fanta_grape_big,0.5751786828041077,139,426,187,663,163,544
frame_1,Rack_3,25,12,fanta_straw_big,0.939798891544342,9,426,87,646,48,536
frame_2,Rack_3,12,9,empty,0.9582564830780029,949,440,1200,705,1074,572
frame_2,Rack_3,27,7,coke_z_big,0.9350394010543823,880,442,952,676,916,559
frame_2,Rack_3,6,7,coke_z_big,0.9699225425720215,807,438,879,676,843,557
frame_2,Rack_3,24,5,coke_v_big,0.9358580708503723,736,438,805,697,770,567
frame_2,Rack_3,31,5,coke_v_big,0.9221795201301575,664,439,735,704,699,571
frame_2,Rack_3,21,5,coke_v_big,0.9404534697532654,596,438,663,665,629,551
frame_2,Rack_3,30,5,coke_v_big,0.9313841462135315,529,438,595,663,562,550
frame_2,Rack_3,16,5,coke_v_big,0.9467275142669678,457,439,526,693,491,566
frame_2,Rack_3,43,14,pepsi_big,0.9112998247146606,391,434,454,691,422,562
frame_2,Rack_3,48,14,pepsi_big,0.8569079041481018,327,430,390,685,358,557
frame_2,Rack_3,54,14,pepsi_big,0.8454337120056152,264,428,326,681,295,554
frame_2,Rack_3,45,10,fanta_grape_big,0.8601641654968262,190,427,261,682,225,554
frame_2,Rack_3,60,10,fanta_grape_big,0.6057562232017517,139,425,187,663,163,544
frame_2,Rack_3,25,12,fanta_straw_big,0.9352503418922424,8,426,87,646,47,536
frame_3,Rack_3,12,9,empty,0.9578955173492432,949,440,1200,705,1074,572
frame_3,Rack_3,27,7,coke_z_big,0.9292398691177368,880,442,953,677,916,559
frame_3,Rack_3,6,7,coke_z_big,0.9684605598449707,807,438,879,676,843,557
frame_3,Rack_3,24,5,coke_v_big,0.9343188405036926,736,438,805,697,770,567
frame_3,Rack_3,31,5,coke_v_big,0.9258198142051697,664,439,735,704,699,571
frame_3,Rack_3,21,5,coke_v_big,0.9412922263145447,596,438,663,665,629,551
frame_3,Rack_3,30,5,coke_v_big,0.9308075308799744,529,438,595,663,562,550
frame_3,Rack_3,16,5,coke_v_big,0.9463728070259094,457,439,527,693,492,566
frame_3,Rack_3,43,14,pepsi_big,0.9176493287086487,391,434,454,691,422,562
frame_3,Rack_3,48,14,pepsi_big,0.8598976135253906,328,430,390,685,359,557
frame_3,Rack_3,54,14,pepsi_big,0.8308045864105225,264,428,326,681,295,554
frame_3,Rack_3,45,10,fanta_grape_big,0.8618612289428711,190,427,261,682,225,554
frame_3,Rack_3,60,10,fanta_grape_big,0.6241140961647034,139,426,187,663,163,544
frame_3,Rack_3,25,12,fanta_straw_big,0.9347077012062073,8,426,86,646,47,536
frame_4,Rack_3,12,9,empty,0.9583166837692261,949,440,1200,705,1074,572
frame_4,Rack_3,27,7,coke_z_big,0.9266504645347595,880,442,953,677,916,559
frame_4,Rack_3,6,7,coke_z_big,0.9668207764625549,807,438,879,676,843,557
frame_4,Rack_3,24,5,coke_v_big,0.9390798807144165,736,438,805,697,770,567
frame_4,Rack_3,31,5,coke_v_big,0.9241154193878174,664,439,735,704,699,571
frame_4,Rack_3,21,5,coke_v_big,0.9386690258979797,596,438,663,665,629,551
frame_4,Rack_3,30,5,coke_v_big,0.9360077381134033,529,438,595,664,562,551
frame_4,Rack_3,16,5,coke_v_big,0.9446688890457153,457,439,527,693,492,566
frame_4,Rack_3,43,14,pepsi_big,0.9292872548103333,391,434,455,691,423,562
frame_4,Rack_3,48,14,pepsi_big,0.882726788520813,328,430,390,685,359,557
frame_4,Rack_3,54,14,pepsi_big,0.8315178155899048,264,428,326,681,295,554
frame_4,Rack_3,45,10,fanta_grape_big,0.8766613602638245,190,427,261,682,225,554
frame_4,Rack_3,60,10,fanta_grape_big,0.6285160779953003,140,426,188,664,164,545
frame_4,Rack_3,25,12,fanta_straw_big,0.9341747164726257,9,426,87,646,48,536
frame_5,Rack_3,12,9,empty,0.9557607769966125,950,440,1200,705,1075,572
frame_5,Rack_3,27,7,coke_z_big,0.9181301593780518,880,442,953,677,916,559
frame_5,Rack_3,6,7,coke_z_big,0.9637114405632019,808,439,879,676,843,557
frame_5,Rack_3,24,5,coke_v_big,0.9418817758560181,736,438,805,697,770,567
frame_5,Rack_3,31,5,coke_v_big,0.9291985034942627,664,439,735,704,699,571
frame_5,Rack_3,21,5,coke_v_big,0.9382817149162292,597,438,664,666,630,552
frame_5,Rack_3,30,5,coke_v_big,0.9401446580886841,529,439,596,664,562,551
frame_5,Rack_3,16,5,coke_v_big,0.9444729089736938,457,439,527,692,492,565
frame_5,Rack_3,43,14,pepsi_big,0.9250625967979431,391,434,455,692,423,563
frame_5,Rack_3,48,14,pepsi_big,0.8735446333885193,328,430,390,685,359,557
frame_5,Rack_3,54,14,pepsi_big,0.82240891456604,265,429,326,681,295,555
frame_5,Rack_3,45,10,fanta_grape_big,0.8455163836479187,190,428,262,682,226,555
frame_5,Rack_3,60,10,fanta_grape_big,0.6202492117881775,140,426,188,665,164,545
frame_5,Rack_3,25,12,fanta_straw_big,0.9171406030654907,9,426,87,646,48,536
frame_6,Rack_3,12,9,empty,0.9548083543777466,950,440,1201,705,1075,572
frame_6,Rack_3,27,7,coke_z_big,0.9353840351104736,881,442,954,677,917,559
frame_6,Rack_3,6,7,coke_z_big,0.9631388187408447,808,439,880,676,844,557
frame_6,Rack_3,24,5,coke_v_big,0.9404064416885376,736,438,805,697,770,567
frame_6,Rack_3,31,5,coke_v_big,0.9302826523780823,664,439,735,704,699,571
frame_6,Rack_3,21,5,coke_v_big,0.9427462816238403,597,438,664,665,630,551
frame_6,Rack_3,30,5,coke_v_big,0.9345281720161438,529,439,596,664,562,551
frame_6,Rack_3,16,5,coke_v_big,0.943467915058136,457,439,527,692,492,565
frame_6,Rack_3,43,14,pepsi_big,0.9244213700294495,392,434,455,691,423,562
frame_6,Rack_3,48,14,pepsi_big,0.8684187531471252,328,430,390,685,359,557
frame_6,Rack_3,54,14,pepsi_big,0.8184157013893127,265,429,326,681,295,555
frame_6,Rack_3,45,10,fanta_grape_big,0.8609981536865234,191,428,262,682,226,555
frame_6,Rack_3,60,10,fanta_grape_big,0.6832095980644226,141,426,189,665,165,545
frame_6,Rack_3,25,12,fanta_straw_big,0.8653876781463623,9,426,87,646,48,536
frame_7,Rack_3,12,9,empty,0.9575228691101074,950,440,1201,706,1075,573
frame_7,Rack_3,27,7,coke_z_big,0.927160382270813,881,442,954,676,917,559
frame_7,Rack_3,6,7,coke_z_big,0.9616266489028931,808,439,880,676,844,557
frame_7,Rack_3,24,5,coke_v_big,0.9404628872871399,737,438,805,696,771,567
frame_7,Rack_3,31,5,coke_v_big,0.9290053248405457,664,439,735,704,699,571
frame_7,Rack_3,21,5,coke_v_big,0.940890371799469,597,438,664,665,630,551
