frame_id,rack_id,track_id,class_id,class_name,cx
frame_103,Rack_1,58,0,7up_med,43
frame_103,Rack_1,62,0,7up_med,19
frame_104,Rack_1,50,1,a&w_small,606
frame_104,Rack_1,35,1,a&w_small,580
frame_104,Rack_1,32,1,a&w_small,557
frame_104,Rack_1,48,1,a&w_small,534
frame_104,Rack_1,37,1,a&w_small,510
frame_104,Rack_1,27,1,a&w_small,486
frame_104,Rack_1,36,1,a&w_small,463
frame_104,Rack_1,49,4,coke_small,440
frame_104,Rack_1,34,4,coke_small,417
frame_104,Rack_1,12,4,coke_small,397
frame_104,Rack_1,40,4,coke_small,376
frame_104,Rack_1,38,4,coke_small,355
frame_104,Rack_1,5,4,coke_small,334
frame_104,Rack_1,21,17,sprite_small,312
frame_104,Rack_1,14,17,sprite_small,291
frame_104,Rack_1,25,17,sprite_small,272
frame_104,Rack_1,15,17,sprite_small,251
frame_104,Rack_1,28,9,empty,174
frame_104,Rack_1,60,0,7up_med,94
frame_104,Rack_1,57,0,7up_med,67
frame_104,Rack_1,58,0,7up_med,43
frame_104,Rack_1,62,0,7up_med,19
frame_105,Rack_1,50,1,a&w_small,606
frame_105,Rack_1,35,1,a&w_small,580
frame_105,Rack_1,32,1,a&w_small,558
frame_105,Rack_1,48,1,a&w_small,534
frame_105,Rack_1,37,1,a&w_small,510
frame_105,Rack_1,27,1,a&w_small,486
frame_105,Rack_1,36,1,a&w_small,463
frame_105,Rack_1,49,4,coke_small,441
frame_105,Rack_1,34,4,coke_small,418
frame_105,Rack_1,12,4,coke_small,397
frame_105,Rack_1,40,4,coke_small,376
frame_105,Rack_1,38,4,coke_small,355
frame_105,Rack_1,5,4,coke_small,334
frame_105,Rack_1,21,17,sprite_small,312
frame_105,Rack_1,14,17,sprite_small,292
frame_105,Rack_1,25,17,sprite_small,272
frame_105,Rack_1,15,17,sprite_small,251
frame_105,Rack_1,28,9,empty,174
frame_105,Rack_1,60,0,7up_med,94
frame_105,Rack_1,57,0,7up_med,67
frame_105,Rack_1,58,0,7up_med,43
frame_105,Rack_1,62,0,7up_med,20
frame_106,Rack_1,50,1,a&w_small,606
frame_106,Rack_1,35,1,a&w_small,581
frame_106,Rack_1,32,1,a&w_small,558
frame_106,Rack_1,48,1,a&w_small,534
frame_106,Rack_1,37,1,a&w_small,510
frame_106,Rack_1,27,1,a&w_small,487
frame_106,Rack_1,36,1,a&w_small,463
